,GlobalEventID,Day,ActionGeo_Fullname,Actor1Name,Actor2Name,SOURCEURL,investigate
0,881967102,20191024,Russia,,SECRET POLICE,https://www.gatestoneinstitute.org/15069/impeachers-new-crimes,False
1,881858908,20191024,"Ankara, Ankara, Turkey",,SYRIA,https://www.sofmag.com/turkey-halts-offensive-agreement-is-reached-between-erdogan-and-putin-trump-ends-sanctions/,False
2,882081131,20191024,"Intracoastal Waterway, Florida, United States",,,https://www.tampabay.com/opinion/2019/10/24/more-evidence-florida-should-abolish-the-death-penalty-editorial/,False
3,881897419,20191024,"Iowa, United States",,PROFESSOR,https://tribuneonlineng.com/3-futa-alumni-win-borlaug-adesina-world-food-prize-foundation-fellowship/,False
4,881920352,20191024,"Phuket, Phuket, Thailand",POLICE,PHUKET,https://www.thephuketnews.com/police-probe-phuket-dive-tour-deaths-of-south-korean-tourist-thai-instructor-73349.php,True
5,882071865,20191024,"Kelowna, British Columbia, Canada",WORKER,,https://www.kelownacapnews.com/trending-now/almost-90-per-cent-of-canadian-workers-admit-going-to-work-sick-survey/,False
6,881933512,20191024,"Bogota, Cundinamarca, Colombia",COLOMBIA,,https://www.nato.int/cps/en/natohq/news_170020.htm,False
7,882092669,20191024,"Northern Ireland, Craigavon, United Kingdom",PUBLISHING COMPANY,IRELAND,https://www.bbc.co.uk/programmes/p07rzvrm,False
8,882041244,20191024,"Vermont, United States",BUSINESS,EMPLOYEE,https://vermontbiz.com/news/2019/october/24/vec-offering-school-visits-facility-tours,False
9,881861803,20191024,"Ibadan, Oyo, Nigeria",GOVERNMENT,,https://punchng.com/mdas-payroll-system-federal-govt-asuu-set-for-showdown-over-deadline/,False
10,882092970,20191024,,UNITED STATES,ORGANIZED CRIME,https://www.nj.com/crime/2019/10/they-were-brutally-murdered-2-dogs-their-only-witnesses-can-this-infamous-cold-case-be-solved.html,True
11,881967430,20191024,"North Sea, Oceans (general), Oceans",DETECTIVE,CRIMINAL,https://www.independent.co.uk/news/uk/crime/essex-lorry-deaths-china-victims-police-arrest-mo-robinson-grays-a9169076.html,True
12,882093729,20191024,Israel,,LANDLORD,https://isp.netscape.com:443/pf/story/0002/20191024/KBN1X32RP_1,False
13,882078922,20191024,"Washington, District of Columbia, United States",COLLEGE,PRESIDENT,https://www.thegazette.com/subject/news/education/university-of-iowa-seeks-momentum-despite-frequent-departures-20191024,False
14,881947051,20191024,"Vienna, Wien, Austria",MOSCOW,MILITARY,https://www.rferl.org/a/tough-times-for-arms-control-nato-chief-says/30234067.html,True
15,881969508,20191024,"Essex, Essex, United Kingdom",POLICE,UNITED KINGDOM,https://www.belfasttelegraph.co.uk/news/northern-ireland/essex-lorry-deaths-31-men-and-eight-women-among-the-dead-mo-robinson-remains-in-police-custody-38627305.html,False
16,882088481,20191024,"Sochi, Krasnodarskiy Kray, Russia",GUINEA,RUSSIA,http://www.interfax.com/newsinf.asp?id=933913%20style=,False
17,881834304,20191024,Israel,GOVERNMENT,EMPLOYEE,https://lostcoastoutpost.com/2019/oct/23/22-year-old-pleads-not-guilty-brutally-beating-men/,False
18,881992308,20191024,Philippines,PHILIPPINE,PHILIPPINE,https://cebudailynews.inquirer.net/266108/capitol-to-ask-first-level-courts-to-accept-direct-filing-of-petty-crimes,False
19,882038476,20191024,"Essex, Essex, United Kingdom",UNITED KINGDOM,,https://www.standard.co.uk/news/crime/essex-murder-probe-what-we-know-so-far-about-the-deaths-of-39-people-found-in-a-lorry-container-a4270041.html,True
20,882076268,20191024,"Ottawa, Ontario, Canada",PRODUCER,CANADA,https://www.nationalhogfarmer.com/agenda/canadian-pork-producers-discuss-asf-response-loss-china-market,True
21,882036342,20191024,"Kampala, Kampala, Uganda",UGANDA,POLICE,https://www.nbcnews.com/feature/nbc-out/ugandan-police-detain-16-men-over-suspected-homosexuality-n1071341?cid=public-rss_20191024,False
22,881924136,20191024,"Alabama, United States",ALABAMA,,https://www.wtvy.com/wrgx/content/news/Sweet-Grown-Alabama-now-accepting-membership-applications-563733761.html,False
23,881988353,20191024,Nigeria,LAW ENFORCEMENT AGENCIES,,https://dailypost.ng/2019/10/24/emmanuel-onwubiko-as-nysc-fishes-out-fake-certificate/,False
24,882082520,20191024,,UNITED STATES,ACTOR,https://www.buzzfeednews.com/article/amberjamieson/harvey-weinstein-heckled-comedian-event-women-actors,False
25,881845840,20191024,,CANADA,PARLIAMENT,https://www.nationalobserver.com/2019/10/23/news/conservative-carbon-tax-resistance-weakening-after-liberals-re-elected,False
26,882086891,20191024,"Ankara, Ankara, Turkey",TURKEY,,https://www.passblue.com/2019/10/24/the-moment-to-end-turkeys-other-war-in-cyprus-is-fading-fast/,False
27,881943058,20191024,"Quebec, Quebec, Canada",CRIMINAL,,https://www.pressrepublican.com/news/local_news/police-log-oct/article_1119937c-44c6-5dde-854f-ac3d5dc8c5ae.html,False
28,882081932,20191024,Sri Lanka,SRI LANKA,LIBERATION TIGERS OF TAMIL EELAM,https://www.straitstimes.com/asia/se-asia/malaysias-home-ministry-to-seize-pro-china-comic-book,False
29,882046663,20191024,"Lagos State, Lagos, Nigeria",COMPANY,,https://www.lexology.com/library/detail.aspx?g=e82eee88-fa1a-453f-8607-fb35d7af527e,False
30,881950391,20191024,"Bishkek, Bishkek, Kyrgyzstan",CHINESE,BISHKEK,https://akipress.com/news:627312:One_of_suspected_attackers_on_Chinese_businessmen_in_Bishkek_detained/,False
31,882082355,20191024,,UKRAINE,,https://www.truthdig.com/articles/the-case-for-trumps-impeachment-is-only-growing/,True
32,882069929,20191024,"Santa Fe High School, Texas, United States",UNITED STATES,COLLEGE,https://www.chron.com/neighborhood/cyfair/news/article/Cy-Fair-community-against-domestic-violence-14560226.php,False
33,881851775,20191024,,UNITED STATES,ACTIVIST,https://hotair.com/archives/ed-morrissey/2019/10/23/hmmm-doj-beefing-anti-trust-staff-ags-sign-onto-tech-giants-fight/,False
34,881859955,20191024,"University Of Scranton, Pennsylvania, United States",UNITED STATES,UNIVERSITY,https://www.metro.us/news/the-big-stories/biden-says-trump-has-no-sense-empathy-us-middle-class,False
35,881843197,20191024,"Waterford City, Waterford City, Ireland",WATERFORD,IRELAND,https://neonnettle.com/news/9211-bishop-calls-to-ban-yoga-from-catholic-schools-not-of-christian-origin-,False
36,882039479,20191024,"Brooklyn, New York, United States",UNITED STATES,,https://therealdeal.com/2019/10/24/uber-signs-wtc-lease-state-to-investigate-deed-fraud-daily-digest/,True
37,882003704,20191024,"Brevard County, Florida, United States",,DEPUTIES,https://www.tcpalm.com/in-depth/news/2019/10/24/excited-delirium-custody-deaths-gregory-edwards-melbourne-taser/2374304001/,False
38,881897412,20191024,"Centro, Cuba (general), Cuba",PRESIDENT,,http://guyanachronicle.com/2019/10/24/presidents-cancer-in-remission,False
39,881970402,20191024,"Arkhangelskoye, Voronezhskaya Oblast', Russia",RUSSIAN,,https://www.rferl.org/a/georgia-extradites-russian-man-suspected-in-killing-of-investigator-in-moscow-region/30234190.html,True
40,881972440,20191024,"Essex, Essex, United Kingdom",ORGANIZED CRIME,UNITED KINGDOM,https://www.upi.com/Top_News/World-News/2019/10/24/British-police-39-bodies-found-in-truck-container-were-Chinese-nationals/2461571914470/,True
41,881984755,20191024,"Duhok, Dahuk, Iraq",,IRAQ,https://www.unhcr.org/news/stories/2019/10/5db1999a4/refugees-entering-iraq-describe-anguish-fleeing-north-east-syria.html,False
42,882009171,20191024,"Oklahoma, United States",OKLAHOMA,CANADIAN,http://city-sentinel.com/2019/10/backyard-poultry-workshop-set-for-nov-2-in-norman/,False
43,882171499,20191024,"Keetmanshoop, Karas, Namibia",NAMIBIA,COMPANY,https://www.namibian.com.na/84741/read/Laid-off-guards-still-without-severance-pay,False
44,881861316,20191024,"Miami, Florida, United States",PRISON,BUSINESS,https://www.bbc.com/news/business-50154303,False
45,881996006,20191024,"Pennsylvania, United States",PITTSBURGH,UNIONS,https://www.foxnews.com/media/marcellus-shale-coaltion-calls-trumps-pittsburgh-visit-a-celebration-in-job-growth,False
46,882066286,20191024,"Baku, Baki*, Azerbaijan",BAKU,BAKU,https://www.thedailystar.net/city/news/pm-baku-nam-summit-1818283,False
47,881989229,20191024,"New York, United States",MAGAZINE,BUSINESS,https://www.iol.co.za/news/world/why-lebanons-prime-minister-gave-16-million-to-south-african-model-35798633,False
48,881921429,20191024,Syria,SYRIAN,FIGHTER,https://smallwarsjournal.com/blog/turkey-russia-start-clock-kurdish-withdrawal-northern-syria,True
49,881957427,20191024,"Accra, Greater Accra, Ghana",UNIVERSITY,GHANA,http://www.ghanaiantimes.com.gh/family-health-university-college-medical-students-visit-teshie-mantse-kaiptc/,False
50,882076269,20191024,"Ottawa, Ontario, Canada",PRODUCER,CANADA,https://www.nationalhogfarmer.com/agenda/canadian-pork-producers-discuss-asf-response-loss-china-market,True
51,882002342,20191024,Tunisia,VOTER,PROFESSOR,https://www.africanews.com/2019/10/24/tunisia-s-new-president-kais-said-begins-term-morning-call/,False
52,882006037,20191024,,AMBASSADOR,,https://www.afar.com/magazine/a-real-luxury-travel-advisor-is-a-therapist,False
53,882022440,20191024,,POLICE,MISSOURI,https://www.ky3.com/content/news/Missouri-man-faces-charges-for-mutilating-decapitating-cat-in-fast-food-restaurant-563705571.html,False
54,882078429,20191024,"Edinburgh, Edinburgh, City of, United Kingdom",,CONGRESS,https://www.historynet.com/the-fight-for-the-14th-colony-nova-scotia.htm,False
55,881877542,20191024,"Ankara, Ankara, Turkey",,SYRIA,https://www.heraldmailmedia.com/news/nation/analysis-us-pullout-is-others-gain-in-syria/article_df01886f-fb58-518d-87c1-f4b4ac2a96e4.html,False
56,882055986,20191024,"Morecombe, Lancashire, United Kingdom",UNITED KINGDOM,PUPIL,https://www.economist.com/britain/2019/10/26/a-formerly-islamic-school-chain-tops-the-english-governments-tables,True
57,882086303,20191024,"London, London, City of, United Kingdom",LONDON,CALAIS,https://www.itv.com/news/2019-10-24/police-start-moving-bodies-of-39-people-found-dead-in-lorry/,False
