,GlobalEventID,Day,ActionGeo_Fullname,Actor1Name,Actor2Name,SOURCEURL,investigate
0,877996695,20191008,"Brisbane, Queensland, Australia",QUEENSLAND,AUSTRALIA,https://www.frasercoastchronicle.com.au/news/mboro-teacher-helping-students-develop-stem-skills/3848332/,False
1,878199950,20191008,"White House, District of Columbia, United States",,COMPANIES,https://www.foxbusiness.com/markets/us-government-pension-fund-investments-china-report,False
2,878217409,20191008,,BUSINESS,UKRAINE,https://nationalinterest.org/feature/will-trump%E2%80%99s-syria-moves-push-republicans-back-impeachment-86676,True
3,878243078,20191008,"Baghdad, Baghdad, Iraq",,IRAQ,http://www.mtv.com/news/3141745/youth-led-anti-government-protests-iraq/,True
4,877996488,20191008,Syria,,SYRIA,https://www.rawstory.com/2019/10/trump-falsely-claims-he-consulted-with-everybody-including-joint-chiefs-pentagon-was-blindsided/,False
5,878202487,20191008,Germany,GERMAN,,https://www.standard.co.uk/news/politics/brexit-news-latest-boris-johnson-to-hold-crunch-talks-with-leo-varadkar-in-last-ditch-bid-to-avoid-a4257126.html,False
6,878220045,20191008,"Toronto, Ontario, Canada",TORONTO,CANADA,https://www.cp24.com/news/syrian-restaurant-soufi-s-permanently-closes-after-receiving-hate-messages-death-threats-1.4629307,False
7,878132016,20191008,Nigeria,NIGERIA,UNITED KINGDOM,https://www.thecable.ng/osinbajo-dont-run-when-no-one-pursues,False
8,878022028,20191008,"Rawalpindi, Punjab, Pakistan",,CHINA,https://www.sify.com/news/ahead-of-key-fatf-plenary-meeting--pak-pm-arrives-in-china-news-international-tkihbdjfhbjeh.html,False
9,878044644,20191008,"Sydney, New South Wales, Australia",SYRIA,AUSTRALIAN,https://www.dailymail.co.uk/news/article-7548801/Father-Mariam-Dabboussy-fears-little-time-left-rescue-daughter-Al-Hawl-camp.html,False
10,878160645,20191008,"Manhattan, New York, United States",UNITED STATES,,https://www.outsidethebeltway.com/trump-loses-lawsuit-to-block-subpoena-for-his-tax-returns/,False
11,878113903,20191008,"Tonahuixtla, Puebla, Mexico",,,https://cleantechnica.com/2019/10/08/saving-mexicos-native-corn-with-sustainable-furniture/,False
12,878043658,20191008,Canada,CANADIAN,CANADA,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Law-student-demonstrators-seek-asylum-at-Canadian-Embassy-787175,False
13,878222909,20191008,"London, London, City of, United Kingdom",UNITED KINGDOM,THE US,https://edition.cnn.com/2019/10/08/uk/harry-dunn-parents-us-diplomat-crash-gbr-intl/,False
14,878041920,20191008,"Kozhikode, Kerala, India",VILLAGE,,https://www.ndtv.com/kerala-news/kerala-family-murder-case-hand-of-god-in-case-says-daughter-of-victims-2113259,True
15,878151163,20191008,Turkey,REFUGEE,,http://theconversation.com/what-donald-trumps-decision-to-abandon-kurdish-fighters-in-syria-means-for-the-kurds-assad-and-russia-124815,False
16,878137693,20191008,"White House, District of Columbia, United States",,EMPLOYEE,http://www.mcall.com/opinion/mc-opi-whistleblower-cia-unusual-rare-why-20191008-idukcksvczcdxoitmjdz7nifsi-story.html,False
17,878233882,20191008,"Cairo, Al Qahirah, Egypt",THE US,EGYPT,https://www.meforum.org/59533/can-israel-trust-the-us-after-syria-withdrawal,False
18,878036548,20191008,,COPENHAGEN,,https://www.civilbeat.org/2019/10/caldwell-on-business-trip-to-denmark-germany-and-france/,False
19,878250211,20191008,"Denver, Colorado, United States",DENVER,NEIGHBORHOOD,https://www.thedenverchannel.com/news/crime/denver-police-arrest-suspect-in-city-park-neighborhood-shooting-that-led-to-mans-death,False
20,878054596,20191008,"London, London, City of, United Kingdom",MICROSOFT,,https://www.cnbc.com/2019/10/08/china-is-exporting-surveillance-tech-like-facial-recognition-globally.html,False
21,878082281,20191008,France,THE EU,,https://www.michigansthumb.com/news/world/article/EU-chief-on-the-back-foot-as-MEP-s-challenge-14500105.php,True
22,878084826,20191008,"Kwara, Zamfara, Nigeria",,GOVERNMENT,https://tribuneonlineng.com/leadership-tussle-in-kwara-apc/,False
23,878026312,20191008,"Yerevan, Yerevan*, Armenia",YEREVAN,ROBERT KOCHARYAN,http://jamestown.org/program/putins-eurasian-ambitions-and-propositions-ring-hollow/,True
24,878127681,20191008,"Missouri, United States",COMPANY,UNITED STATES,https://cedarrepublican.com/news/mdc-hosts-free-prescribed-burn-workshop-at-el-dorado-springs/article_2ea14202-e543-11e9-83b4-6bc7b5344db9.html,False
25,878228443,20191008,Pakistan,RUSSIA,,http://dailynht.com/story/63583,False
26,878020828,20191008,,POLITICAL PARTIES,CONGRESS,https://www.freemalaysiatoday.com/category/nation/2019/10/08/state-your-stand-on-issues-raised-at-congress-think-tank-tells-govt/,False
27,878060836,20191008,"Boston, Massachusetts, United States",EMPLOYEE,UNITED STATES,https://www.concordmonitor.com/Oct-7-school-board-meeting-29166122,False
28,878206317,20191008,"Quebec, Quebec, Canada",CANADA,PARTY LEADER,https://www.greenparty.ca/en/media-release/2019-10-08/greens-oppose-all-pipelines-including-st-lawrence-river-and-will-support,False
29,878138766,20191008,"Philadelphia, Pennsylvania, United States",PHILADELPHIA,,https://www.ebar.com/news/latest_news/282787,False
30,878131146,20191008,"Bushenyi, Sud, Rwanda",POLICE,,https://www.monitor.co.ug/News/National/Entebbe-expressway-murder-Five-suspects-released/688334-5303456-3hretm/,True
31,878120494,20191008,"California, United States",THE US,,http://english.ahram.org.eg/NewsContent/2/8/352404/World/Region/Trump-defends-decision-to-abandon-Kurds-in-Syria.aspx,False
32,878186197,20191008,United Kingdom,BIRMINGHAM,,https://agenparl.eu/chinese-national-used-false-identities-to-source-hundreds-of-properties-for-organised-crime/,True
33,878061004,20191008,United States,PROTESTER,,https://www.buzzfeednews.com/article/tasneemnashrulla/dhs-secretary-protest-immigration-georgetown-law,False
34,878054116,20191008,"Chepstow, Monmouthshire, United Kingdom",RESIDENTS,,https://www.southwalesargus.co.uk/news/17953263.david-davies-seeks-chepstow-bypass-funding-pledge-uk-government/,False
35,878077724,20191008,"Jerusalem, Israel (general), Israel",ABU DHABI,YISRAEL KATZ,http://fathomjournal.org/why-israels-year-of-elections-has-left-a-foreign-policy-hangover/,False
36,878215150,20191008,"Texas, United States",PRESIDENT,UKRAINE,http://www.kurv.com/former-governor-perry-says-he-never-said-he-is-resigning/,False
37,878101360,20191008,"Detroit, Michigan, United States",DETROIT,,https://www.freep.com/story/money/business/john-gallagher/2019/10/08/gm-strike-uaw-training-center-detroit-riverfront/3898488002/,False
38,878017233,20191008,"El Paso, Texas, United States",,BORDER PATROL,https://www.kvia.com/news/border/husband-of-el-paso-s-border-patrol-chief-facing-charges-of-sex-assault-and-kidnapping/1129923090,False
39,878185781,20191008,"Feng Xu, Anhui, China",CHINA,BIRMINGHAM,https://agenparl.eu/chinese-national-used-false-identities-to-source-hundreds-of-properties-for-organised-crime/,True
40,878138896,20191008,China,THE WHITE HOUSE,PRESIDENT,https://www.pantagraph.com/news/stall-and-attack-white-house-finalizes-how-to-fight-impeachment/article_5a781e7e-d14e-5dd9-9a95-4dc0980e2110.html,False
41,878128044,20191008,,FRANCE,,https://www.postbulletin.com/life/lifestyles/lens-on-history-are-you-being-served/article_ce67c64e-e926-11e9-a2d9-8f9617c7ad70.html,True
42,878131163,20191008,"Bushenyi, Sud, Rwanda",POLICE,RWANDA,https://www.monitor.co.ug/News/National/Entebbe-expressway-murder-Five-suspects-released/688334-5303456-3hretm/,True
43,878029764,20191008,"Hunnewell School, Massachusetts, United States",,,https://wellesley.wickedlocal.com/news/20191007/hhu----oops-hu---update-for-wellesley,False
44,878015158,20191008,Mongolia,MINIST OF INFRASTRUCTURE,MONGOL,https://www.outlookindia.com/newsscroll/pradhan-to-visit-mongolia-this-week/1635081,False
45,878024517,20191008,"White House, District of Columbia, United States",POLICE,POLICE,https://www.timesofisrael.com/liveblog_entry/criticized-for-abandoning-kurds-trump-threatens-to-obliterate-turkish-economy/,False
46,878239907,20191008,"Runyenjes, Eastern, Kenya",,,https://www.standardmedia.co.ke/article/2001344867/embu-nurse-claims-police-officer-assaulted-him-at-station,False
47,878086345,20191008,,,,https://www.sify.com/news/more-of-us-will-speak-celebs-condemn-fir-news-national-tkiohhadbebfa.html,False
48,878048271,20191008,"Tehran, Tehran, Iran",IRAN,,https://english.kyodonews.net/news/2019/10/c32101c3e6b9-opinion-the-most-disastrous-mistake-since-2003-invasion-of-iraq.html,False
49,878029962,20191008,China,PRESIDENT,CHINESE,https://www.hindustantimes.com/world-news/donald-trump-urges-humane-solution-in-hong-kong/story-KNf2b4CV6lRiFg3pXJdgfK.html,False
50,878019961,20191008,"Saskatoon, Saskatchewan, Canada",,GOVERNMENT,https://www.ckom.com/2019/10/07/first-nations-groups-upset-government-is-appealing-compensation/,False
51,878122748,20191008,Japan,KONO,THAILAND,https://www3.nhk.or.jp/nhkworld/en/news/20191008_43/,False
52,878029188,20191008,"Peshawar, North-West Frontier, Pakistan",,ELECTION COMMISSION,https://www.thenews.com.pk/print/538295-consultative-meeting-suggestions-taken-for-improving-election-process-says-ecp-official,False
53,878043950,20191008,"Copenhagen, Køavn*, Denmark",MAYOR,,https://www.chron.com/news/article/Mayor-releases-plan-to-accelerate-carbon-14499889.php,False
54,878206682,20191008,"Tunis, (TS26), Tunisia",PRESIDENT,MILITARY,https://www.tap.info.tn/en/Portal-Politics/11904897-ennaceur-discusses,True
55,878078210,20191008,South Africa,PUBLIC SECTOR,,https://www.sagoodnews.co.za/sa-literacy-whats-trevor-noah-got-to-do-with-it/,False
56,878160467,20191008,"Zelva, Hrodzyenskaya Voblasts', Belarus",THE OPPOSITION,,https://charter97.org/en/news/2019/10/8/351153/,False
57,878009726,20191008,,INDONESIA,AMERICAN,https://www.dailyrepublic.com/all-dr-news/wires/andrew-yang-faces-his-critics-in-the-asian-american-community-los-angeles-times/,False
58,878154791,20191008,"White House, District of Columbia, United States",UNITED STATES,UNITED STATES,https://www.ibtimes.com/white-house-blocks-us-diplomat-impeachment-probe-testimony-2841762,True
59,878052835,20191008,Syria,TURKEY,,https://www.pulse.com.gh/news/world/is-threat-to-spread-if-turkey-invades-northern-syria/kn8m8cw,False
60,878128324,20191008,"Texas, United States",PRESIDENT,TEXAS,http://www.gopusa.com/rosenstein-mueller-emails-reveal-trump-russia-probe-secrecy/,False
61,878128184,20191008,"Banten, Sumatera Utara, Indonesia",ST HELENA,INDONESIA,https://international.la-croix.com/news/st-francis-feast-is-a-blessing-for-animals-in-indonesia/10992,False
62,878030668,20191008,"Stockholm, Stockholm, Sweden",PYONGYANG,WASHINGTON,http://en.asiatoday.co.kr/./view.php?key=20191006002038513,False
63,878218111,20191008,Israel,KENYA,,http://www.hillaac.net/kenya-top-political-show-host-hussein-mohamed-ends-grand-stint-at-citizen-tv/,False
64,878052183,20191008,,VILLAGE,,https://www.deccanchronicle.com/nation/current-affairs/081019/hand-of-god-in-kerala-family-murder-case-says-daughter-of-victims.html,True
65,878225710,20191008,,ACTIVIST,PRODUCER,http://www.wesufm.org/2019/10/08/10-14-19-women-in-hip-hop-contemporary-black-culture-and-the-role-of-college-radio-with-akua-naru/,False
66,878001822,20191008,Ukraine,,,https://www.columbian.com/news/2019/oct/07/impeachment-tests-democrats-foothold-in-swing-districts/,True
67,878184332,20191008,"Twin Peaks, California, United States",UNITED STATES,UNITED STATES,https://mynorthwest.com/1544680/judd-nelson-no-misgivings-about-the-breakfast-club/,False
68,878102677,20191008,"Chhatra, Bangladesh (general), Bangladesh",ACTIVIST,,https://www.banglanews24.com/english/politics/article/80374/None-to-be-spared-for-offences-using-party-identity,False
